title,year,activity,agent,label,work_uuid,agent_uuid
Jack and Jill: a postscript,1970,hasDirector,Phillip Adams,Jack and Jill: a postscript (1970),d8da9bb4-9ad6-4213-8944-b63ff52e2620,ee873172-8238-42df-b361-eef8f79dfc88
Jack and Jill: a postscript,1970,hasDirector,Brian Robinson,Jack and Jill: a postscript (1970),d8da9bb4-9ad6-4213-8944-b63ff52e2620,84b76efd-1321-42b0-ad98-4ad4a6548503
Jack and Jill: a postscript,1970,hasProducer,Phillip Adams,Jack and Jill: a postscript (1970),d8da9bb4-9ad6-4213-8944-b63ff52e2620,ee873172-8238-42df-b361-eef8f79dfc88
Jack and Jill: a postscript,1970,hasProducer,Brian Robinson,Jack and Jill: a postscript (1970),d8da9bb4-9ad6-4213-8944-b63ff52e2620,84b76efd-1321-42b0-ad98-4ad4a6548503
Japanese Story,2003,hasActor,Toni Collette,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,d99372cb-c892-46e8-884b-f6900d86690e
Japanese Story,2003,hasActor,Gotaro Tsunashima,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,fa257714-35fc-47b5-a5fb-c44e307f3d01
Japanese Story,2003,hasActor,Matthew Dyktynski,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,083f7d29-a934-4a0b-a468-e54a0545aea1
Japanese Story,2003,hasActor,Lynette Curran,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,7fcf2800-6267-4c1d-9259-f2663b43add9
Japanese Story,2003,hasActor,Yumiko Tanaka,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,ef75bdf5-f6fb-41c6-9877-531505f44ec0
Japanese Story,2003,hasActor,Kate Atkinson,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,392d01e4-440c-4c0b-8fd3-aae9f8fa8b4e
Japanese Story,2003,hasActor,Bill Young,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,7e73dfe8-b945-4333-9241-1d106d6ba664
Japanese Story,2003,hasActor,Reg Evans,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,541fbd06-9a28-4910-a506-de941c81fcb8
Japanese Story,2003,hasActor,George Shevtsov,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,43cd4701-3e66-4859-987f-ae5559f03047
Japanese Story,2003,hasActor,Justine Clarke,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,79cf07a9-ab71-4018-8a1b-7e19d22e6b69
Japanese Story,2003,hasActor,Igor Sas,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,b1907bab-9d9c-4085-9b00-046cd92d5092
Japanese Story,2003,hasDirector,Sue Brooks,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,b1a90478-2a09-4f67-bd61-87c9b16aea8f
Japanese Story,2003,hasProducer,Sue Maslin,Japanese Story (2003),f4094bb0-94ba-46f3-beb4-38a270a22052,97af64bd-40ff-4e2d-bedd-0cc323387b0e
Jedda,1955,hasActor,Narla Kunoth,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,9a414bb1-3a86-41fa-a0db-3bfe95a2f620
Jedda,1955,hasActor,Robert Tudewalli,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,cdc9e47a-3a6f-4b06-9e2d-6ec20fce37ed
Jedda,1955,hasActor,Betty Suttor,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,f662dc10-818c-473f-8145-a45ce2341761
Jedda,1955,hasActor,Paul Reynall,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,27a3b120-3770-4fe1-b815-055265a476b6
Jedda,1955,hasActor,George Simpson-Little,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,e6d61a5e-7b8d-431c-a446-668536d1df50
Jedda,1955,hasActor,Peter Wallis,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,99539577-a1ea-4384-829c-e66f492dde04
Jedda,1955,hasActor,Tas Fitzer,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,d5e92bd7-d801-473b-a584-54162ae076b5
Jedda,1955,hasActor,Wason Byers,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,8ada1017-b112-4e43-a95e-1085172fa93e
Jedda,1955,hasActor,Willie Farrar,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,dc3f1491-5dbe-4cdf-a7b4-ff93fc3f6327
Jedda,1955,hasDirector,Charles Chauvel,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,12cb55b4-8720-44f1-a43a-57082e90689b
Jedda,1955,hasProducer,Charles Chauvel,Jedda (1955),3dc042ff-8a6c-4938-90a4-9098a6b8599f,12cb55b4-8720-44f1-a43a-57082e90689b
Jenny Kissed Me,1985,hasActor,Ivar Kants,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,36b43147-a23d-43c5-8817-198590581934
Jenny Kissed Me,1985,hasActor,Deborra-Lee Furness,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,10902574-d3c1-4195-8fe6-a7419e37db9e
Jenny Kissed Me,1985,hasActor,Tamsin West,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,c5760aa8-eea1-4c96-b987-451b99d2ec8e
Jenny Kissed Me,1985,hasActor,Paula Duncan,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,c9a110b6-0b6f-4b7d-8a9d-9dac17a3811f
Jenny Kissed Me,1985,hasActor,Steven Grives,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,45532773-0d82-4d0b-8f5f-f3228461900a
Jenny Kissed Me,1985,hasActor,Mary Ward,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,35d2f275-73bf-4a0c-8dd6-ea30723cff69
Jenny Kissed Me,1985,hasActor,Nicki Paull,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,98f484d7-3415-4f4b-acb1-de058c9c62be
Jenny Kissed Me,1985,hasActor,Meg Clancy,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,96b0932c-f976-4cd9-ad61-1720a232c143
Jenny Kissed Me,1985,hasActor,Tim Robertson,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,5360b7c4-e408-4955-a895-cc7a818857aa
Jenny Kissed Me,1985,hasActor,Peter Black,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,71d6966a-f82b-42d8-9432-a48fe2b48238
Jenny Kissed Me,1985,hasActor,Edward Hepple,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,0d9d29fb-8ac8-4a26-9b37-ecf6a64fc90f
Jenny Kissed Me,1985,hasActor,Nicholas Eadie,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,bdbcd825-3775-4495-9c71-b6bfcf9da707
Jenny Kissed Me,1985,hasActor,Louise Le Nay,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,dcfa87ec-9854-4d18-a094-aa1c6fb467da
Jenny Kissed Me,1985,hasActor,Jillian Murray,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,0cb59cc2-40a3-4a1e-819b-8228d7589a92
Jenny Kissed Me,1985,hasActor,Wayne Cull,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,1faf4bcb-d28a-4566-817b-7f2e7e61f9da
Jenny Kissed Me,1985,hasActor,Terry Gill,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,e0a6feda-42d0-42a7-9b22-cc84f0fca5aa
Jenny Kissed Me,1985,hasActor,Maureen Edwards,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,3cad6900-3bc9-43e4-ae22-84ca49489273
Jenny Kissed Me,1985,hasActor,Wilbur Wilde,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,605ce746-c55e-4714-9a9e-d80286d858f6
Jenny Kissed Me,1985,hasActor,Diana Greentree,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,b5bdb983-2dd4-4a6c-a8d9-d0ce80f07f98
Jenny Kissed Me,1985,hasActor,John Murphy,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,278c6bec-9a20-4268-92be-11e0e1aa75b5
Jenny Kissed Me,1985,hasActor,James Taylor,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,a47c8bb3-6e73-43af-bf6a-7237011a3ccb
Jenny Kissed Me,1985,hasActor,Tom Travers,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,7d2f4282-bc24-4e5a-bf35-d3d73e98cb4b
Jenny Kissed Me,1985,hasActor,Peter Hosking,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,f640ce5a-3a41-4c05-b22e-db1dbe484e30
Jenny Kissed Me,1985,hasDirector,Brian Trenchard Smith,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,47bcb65a-c5b7-45e9-a653-0d1c4ab7cc77
Jenny Kissed Me,1985,hasProducer,Tom Broadbridge,Jenny Kissed Me (1985),28efa04f-10a5-4c56-adff-04d8cfb0158e,5600b109-c5e2-4b86-ad5c-341e902e6b51
Jigsaw,1989,hasActor,Rebecca Gibney,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,dfb83346-039e-492b-8ff1-489c23cf5b5d
Jigsaw,1989,hasActor,Dominic Sweeney,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,77ef629c-511d-465e-8014-65175060ace9
Jigsaw,1989,hasActor,David Bradshaw,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,6b9fddd5-652d-4213-b80c-1f337e3025ba
Jigsaw,1989,hasActor,Michael Coard,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,7f19345e-c2b1-4ee7-99c2-309d29ca4d33
Jigsaw,1989,hasActor,Nicholas Lathouris,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,c481b463-a91a-4f41-865b-1c3f3191adc0
Jigsaw,1989,hasActor,Terence Donovan,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,87dd8de0-6c80-46ed-b588-26240b30fb26
Jigsaw,1989,hasActor,Gary Day,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,e08e2c09-bdae-4f23-af88-4f5cd4ed4fe3
Jigsaw,1989,hasActor,James Wright,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,d4e8a069-4ef7-40f9-91e1-be208957718e
Jigsaw,1989,hasActor,Peppie D'or,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,89ed0a49-1952-4c34-8e31-b52627bc8011
Jigsaw,1989,hasActor,Peter Black,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,71d6966a-f82b-42d8-9432-a48fe2b48238
Jigsaw,1989,hasActor,Tom Travers,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,7d2f4282-bc24-4e5a-bf35-d3d73e98cb4b
Jigsaw,1989,hasActor,John Flaus,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,9e80ba91-bde3-41e1-b6b1-4a9ee3cc2370
Jigsaw,1989,hasDirector,Marc Gracie,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,1e61b676-e0d1-41d3-8650-58b4426e0113
Jigsaw,1989,hasProducer,Rosa Colosimo,Jigsaw (1989),e939c420-edfe-4909-ac42-d27a10e3f5c2,60f2dee7-a9f4-433f-b82a-3b91a5bd69f6
Jilted,1987,hasActor,Richard Moir,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,fc6a974c-0c69-4152-a3f3-243d2916d327
Jilted,1987,hasActor,Jennifer Cluff,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,1fda797d-06cf-438e-8b8f-2abdea303dda
Jilted,1987,hasActor,Steve Jacobs,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,827680d3-1e5c-4e99-b8d5-07ffecdcabce
Jilted,1987,hasActor,Tina Bursill,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,a42cc98c-59c1-4d70-889a-d73cb49005ce
Jilted,1987,hasActor,Helen Mutkins,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,88c078e7-7599-437f-b16c-7e4209c7bc09
Jilted,1987,hasActor,Ken Radley,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,41ad9f1c-b820-4086-b877-1b6f14f7c9b6
Jilted,1987,hasDirector,Bill Bennett,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,bd0abb1b-e98a-46a6-889d-63f557da1d66
Jilted,1987,hasProducer,Bill Bennett,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,bd0abb1b-e98a-46a6-889d-63f557da1d66
Jilted,1987,hasProducer,Jenny Day,Jilted (1987),67f0abe7-2388-440f-9945-77ee2da2aad9,fe4cca35-1ee1-425a-a7d6-fd214ca3de13
Jindalee Lady,1992,hasActor,Lydia Miller,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,7e044d33-7ffc-4bb0-a556-f4806f94761d
Jindalee Lady,1992,hasActor,Patrick Ward,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,9b02cbe7-82d8-4cf3-9deb-b7dd3e59f674
Jindalee Lady,1992,hasActor,Michael Leslie,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,f77cf09b-ab97-4af6-95d1-c94213b8dad5
Jindalee Lady,1992,hasActor,Sue Cruickshank,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,a9c2e785-bc01-4341-a2be-fb9dd57107f2
Jindalee Lady,1992,hasActor,Joanna Lambert,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,5c5fb1b8-7b32-49cf-9757-c677fa27766e
Jindalee Lady,1992,hasActor,Betty Little,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,bee57e31-3485-43a2-87fb-25dc8e10a745
Jindalee Lady,1992,hasActor,Julia Matthews,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,99956da9-cc28-4863-840d-6f12ac92343b
Jindalee Lady,1992,hasActor,Lillian Crombie,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,a3a0fba3-0122-4726-9931-5f645ce21d27
Jindalee Lady,1992,hasActor,Bangarra Dance Theatre,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,e62889e9-9177-4c0d-b512-93f9ad0ace69
Jindalee Lady,1992,hasDirector,Brian Syron,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,3e5e41b7-e0bd-465d-b216-d4291135bc27
Jindalee Lady,1992,hasProducer,Briann Kearney,Jindalee Lady (1992),e34b1334-5b88-433c-a925-694281db7615,d42a0a15-707c-49c6-8f8c-032d5fcd3046
Joe Leahy&#039;s Neighbours,1988,hasActor,,Joe Leahy&#039;s Neighbours (1988),0d207af0-0828-41f4-aba0-5fcfa5e47a83,3bdd5a9c-7e58-4ec2-8d80-7405152180cb
Joe Leahy&#039;s Neighbours,1988,hasDirector,Bob Connolly,Joe Leahy&#039;s Neighbours (1988),0d207af0-0828-41f4-aba0-5fcfa5e47a83,4fed95b0-e056-41fa-ae23-089feef0c2b7
Joe Leahy&#039;s Neighbours,1988,hasDirector,Robin Anderson,Joe Leahy&#039;s Neighbours (1988),0d207af0-0828-41f4-aba0-5fcfa5e47a83,122609c2-9881-4996-8281-8608da68da56
Joe Leahy&#039;s Neighbours,1988,hasProducer,Bob Connolly,Joe Leahy&#039;s Neighbours (1988),0d207af0-0828-41f4-aba0-5fcfa5e47a83,4fed95b0-e056-41fa-ae23-089feef0c2b7
Joe Leahy&#039;s Neighbours,1988,hasProducer,Robin Anderson,Joe Leahy&#039;s Neighbours (1988),0d207af0-0828-41f4-aba0-5fcfa5e47a83,122609c2-9881-4996-8281-8608da68da56
Joey,1997,hasActor,Jamie Croft,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,32e2358c-520e-403d-8a3f-fbee3c5264c5
Joey,1997,hasActor,Alex McKenna,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,3db53fa6-6bac-4455-bb56-fdf8cdfeb969
Joey,1997,hasActor,Rebecca Gibney,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,dfb83346-039e-492b-8ff1-489c23cf5b5d
Joey,1997,hasActor,Harold Hopkins,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,84ffc11d-fdc6-44d3-aefa-e10c081c2544
Joey,1997,hasActor,Tony Briggs,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,f9cf3e3e-3059-43fc-b046-2a19da65d961
Joey,1997,hasActor,Ruth Cracknell,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,003b8394-8e3d-4db0-ae6d-15017c6834af
Joey,1997,hasActor,Ed Begley Jr,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,24e52efd-5d80-465f-8abc-5defbad613aa
Joey,1997,hasActor,Martin Jacobs,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,8f8618c7-3928-40be-ad9d-5631673b311d
Joey,1997,hasActor,Danny Adcock,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,aa9cbcec-5ad6-4551-89aa-cc55f6e10437
Joey,1997,hasActor,Grant Piro,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,ceca7fb4-872c-482e-ae74-becea77617b0
Joey,1997,hasActor,Paul Denny,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,286abe83-d2ee-4c6f-b544-02002a8c1aac
Joey,1997,hasActor,Andrew Booth,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,31ec8bbb-98e1-4f8b-9b48-559dbedf8151
Joey,1997,hasActor,George Kapiniaris,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,f26c7e8b-bbc6-472b-84e7-6561840defce
Joey,1997,hasActor,Richard Moir,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,fc6a974c-0c69-4152-a3f3-243d2916d327
Joey,1997,hasActor,Peter Kowitz,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,7c5e44da-6e24-4474-8f47-9c29fc912a86
Joey,1997,hasActor,Terry Serio,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,ae74eaf6-1918-47d4-aa2a-322d9a68fb22
Joey,1997,hasActor,Steven Grives,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,45532773-0d82-4d0b-8f5f-f3228461900a
Joey,1997,hasActor,Errol O'Neill,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,86c0d210-b2cc-477f-9d85-dd3571637fa8
Joey,1997,hasActor,David Dutton,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,ad9fa811-fec4-423b-9a8c-91a3ecd3408e
Joey,1997,hasActor,Michael Davie,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,a320d633-71e3-4999-be91-7224b703b863
Joey,1997,hasActor,Matthew Krok,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,42ee0287-dc25-4c19-9400-43a8791ac678
Joey,1997,hasActor,Robyn Moore,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,0ee0c5e3-11dd-4ded-a0ad-749c7ca27dc9
Joey,1997,hasActor,Keith Scott,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,0b01a8ad-4e6e-4123-8ec8-8e6ad838aa80
Joey,1997,hasDirector,Ian Barry,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,fe003fb4-16a4-44b7-9d27-ce02892af398
Joey,1997,hasProducer,Michael Lake,Joey (1997),01165f8e-b695-4bec-a0fd-d136f48e3079,9b6c3f6a-03e9-488f-a841-66d24be11bc4
Joh&#039;s Jury,1992,hasActor,Simon Bossell,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,a92a0653-42ed-4d69-b525-09b3be7780f0
Joh&#039;s Jury,1992,hasActor,Penny Cook,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,8fc02d4b-c651-4708-86d8-26c68271bf8d
Joh&#039;s Jury,1992,hasActor,Julie Hamilton,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,301f8094-56ad-4177-91ab-8fe8acbebf57
Joh&#039;s Jury,1992,hasActor,John Howard,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,9591dea5-aa71-4e43-b899-cdbf56d9c726
Joh&#039;s Jury,1992,hasActor,Elaine Hudson,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,c2d421be-2f28-4bac-9001-9e228878c05e
Joh&#039;s Jury,1992,hasActor,John Jarratt,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,c42f9026-7cce-4f64-8ce8-fd648a5886cc
Joh&#039;s Jury,1992,hasActor,Malcolm Kennard,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,c465dd32-4867-44c6-a810-f0014d2d3b7d
Joh&#039;s Jury,1992,hasActor,Betty Lucas,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,41a0d1a2-9761-4399-8a78-e988459ebb97
Joh&#039;s Jury,1992,hasActor,Rebecca Rigg,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,33df81e2-3f55-40c9-8fa5-301a75638625
Joh&#039;s Jury,1992,hasActor,John Sheerin,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,798dc12e-d81b-45e5-a754-e3191ae3bbf4
Joh&#039;s Jury,1992,hasActor,Noah Taylor,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,6cdab286-bcc1-42e3-b01b-5a7590601311
Joh&#039;s Jury,1992,hasActor,Norman Yemm,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,d9ebc9d4-5a0c-4cd1-bf15-f4ae0062195d
Joh&#039;s Jury,1992,hasActor,Gerry Connolly,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,6958daeb-5b6e-4695-9e72-53a396e389e1
Joh&#039;s Jury,1992,hasActor,Graeme Blundell,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,4083fee9-9d88-42b3-9237-18080db3a3a2
Joh&#039;s Jury,1992,hasActor,Russell Newman,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,af89411c-df5e-4817-99fb-3f2640d5a3bf
Joh&#039;s Jury,1992,hasActor,Bob Baines,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,374857c7-06bb-4b8f-98ab-1c9816b7f912
Joh&#039;s Jury,1992,hasActor,Michael Ross,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,a16b0900-472d-4d6d-a663-9fbf108e3958
Joh&#039;s Jury,1992,hasActor,Tom Richards,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,44f7b061-ee12-4979-b66e-3c59d890f3f2
Joh&#039;s Jury,1992,hasActor,Stephen Leeder,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,b63b523d-415c-410f-8cdd-557be248d0d1
Joh&#039;s Jury,1992,hasActor,Benjamin Franklin,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,e338a678-c5ec-49e2-943a-7af48c580180
Joh&#039;s Jury,1992,hasActor,Harold Hopkins,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,84ffc11d-fdc6-44d3-aefa-e10c081c2544
Joh&#039;s Jury,1992,hasActor,Kristoffer Greaves,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,dd074f29-f7d5-4fc8-a437-61d614bcb9fb
Joh&#039;s Jury,1992,hasActor,May Howlett,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,2d122a26-115d-48b4-a799-b1895895cb09
Joh&#039;s Jury,1992,hasDirector,Ken Cameron,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,33202342-54c7-4d70-ab51-c1a7820b5041
Joh&#039;s Jury,1992,hasProducer,Rod Allan,Joh&#039;s Jury (1992),e4f0ff59-4bf7-4ef7-aaa7-d72da9700692,3d515cbc-5a7b-44a5-a4c0-805e31564288
The Journalist,1979,hasActor,Jack Thompson,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,31539344-0c28-4330-aa4d-23f0e6075c9c
The Journalist,1979,hasActor,Elizabeth Alexander,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,81439aa7-bcee-4707-a0b5-796c6f038d59
The Journalist,1979,hasActor,Sam Neill,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,07737bed-9bf7-4a4a-a7f5-732c0f05996b
The Journalist,1979,hasActor,Slim de Grey,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,61bee980-f8ee-42b1-93c1-725a1b62b795
The Journalist,1979,hasActor,Candy Raymond,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,b95b53b5-c5d8-4aa0-8458-e0c340e7614b
The Journalist,1979,hasActor,Jane Harders,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,7da03e24-ff69-45e2-b9ea-b4a0760ca42c
The Journalist,1979,hasActor,Michele Jarman,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,64613c3e-348a-4e48-8032-98904117c9e1
The Journalist,1979,hasActor,Victoria Nicholls,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,bc6df2f8-7c6b-43b3-aee8-9249c95b1906
The Journalist,1979,hasActor,Sandra Lee Paterson,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,b2193307-8e74-4640-a73b-e33127e8dd6c
The Journalist,1979,hasActor,Frank Wilson,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,37b92b74-46ab-40b6-b44a-d28aff92861b
The Journalist,1979,hasActor,Beryl Cheers,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,01706907-3bc2-46af-adc2-3b96520533a0
The Journalist,1979,hasActor,Ken Goodlet,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,ee0c87e2-854b-4436-8dcc-e2244627b6ed
The Journalist,1979,hasActor,Frankie J. Holden,The Journalist (1979),69c59f9e-3794-448d-9898-40f3e78ee89b,b8c78aa4-070d-4553-beb3-64362bfd0610
